ID_Link,Next_ID,Acum_L_m,L_m,Ah_km2,isHead,isOutlt,meanBWF_up_cms
8340,8341,10711.8912,52.4256,0.0412324922627,0,0,0.00065567760736196
8341,1810,10659.4656,50.292,0.00495488926495,0,0,0.00065567760736196
8342,3345,15882.2136,30.48,0.00405439952135,1,0,0.000108939850626833
8343,12477,2327.7576,20.4216,0.00201032174998,1,0,0.000125552956029431
8344,9869,3151.632,29.5656,0.0047120333656,1,0,0.000126901035276073
8345,8833,2801.4168,46.3296,0.00209130094092,0,0,0.000380703105828219
8346,215,16813.9872,39.0144,0.00222947838763,0,0,7.9564893166913e-05
8347,12114,11695.176,24.9936,0.00478091565432,0,0,0.000257881821117209
8348,10663,6719.9256,67.056,0.00254853352567,0,0,0.00170167259908623
8349,2496,8044.5864,13.1064,0.030372014058,0,0,0.00038233394377804
8350,6216,9490.8624,93.5736,0.00501706903623,0,0,0.000518868536371601
8351,9525,8452.4088,54.2544,0.00473564905673,0,0,9.70225904477949e-05
8352,14861,12555.6264,16.764,0.000585291493164,0,0,0.00108252277631401
8353,6483,16177.5648,31.6992,0.00270000199779,1,0,0.000108939850626833
8354,10822,7569.4032,33.8328,0.00771242401662,1,0,0.000135557112592134
8355,5959,4799.6856,117.348,0.0043481832186,0,0,0.000874139214060682
8356,7740,11198.352,122.5296,0.0110391751134,0,0,0.000143600333157274
8357,14785,10252.5576,52.7304,0.0123079980913,0,0,6.99108428914373e-05
8358,8365,16042.2336,23.7744,0.000752517633875,0,0,0.000521553262688229
8359,8358,16101.9744,59.7408,0.00321321396187,0,0,0.000347702175125486
8360,8122,9594.4944,46.9392,0.00215818583099,0,0,0.00083949509685522
8361,8359,16132.7592,30.7848,0.00151554814198,0,0,0.000347702175125486
8362,8361,16212.9216,80.1624,0.0639360828456,1,0,0.000173851087562743
8363,3635,15943.7832,71.0184,0.00651065339429,0,0,0.000695404350250972
8364,3481,3896.2584,97.2312,0.0126113101214,0,0,0.00501596482426464
8365,8363,16018.4592,74.676,0.010338232559,0,0,0.000695404350250972
8366,8360,9642.6528,48.1584,0.00260637618049,1,0,0.00013991584947587
8367,10649,2115.312,83.82,0.0134734666017,1,0,0.000193604907975459
8368,6887,2644.4448,64.008,0.00586630608745,0,0,0.000491139702015773
8369,11899,5161.788,55.4736,0.00273869294588,0,0,0.000237863230194717
8370,8364,3908.1456,11.8872,0.000334452281808,0,0,0.00501596482426464
8371,11476,4313.2248,53.6448,0.00249954803085,0,0,0.000145689869010114
8372,1570,11953.0368,66.7512,0.023953568829,1,0,0.000468607361963188
8373,8361,16161.4104,28.6512,0.00192310062039,0,0,0.000173851087562743
8374,8358,16082.1624,39.9288,0.00401886498707,1,0,0.000173851087562743
8375,7173,4333.0368,39.624,0.00383073474129,0,0,0.00188329434044147
8376,8760,10259.2632,114.3,0.0221120331023,0,0,0.00032585852760736
8377,6098,11602.212,52.7304,0.00260131367037,0,0,0.000718001665786369
8378,5303,12370.6128,8.2296,0.00760900494737,1,0,6.99108428914373e-05
8379,13536,12471.8064,17.0688,0.00209993124119,1,0,9.87524857203295e-06
8380,956,5807.3544,39.3192,0.00266124725798,1,0,0.000125552956029431
8381,6141,4713.4272,31.6992,0.00635782418519,1,0,0.000237863230194717
8383,11271,12124.3344,14.6304,0.00868107192364,1,0,9.66356266432948e-05
8384,9282,10500.6648,103.632,0.00585375187887,0,0,6.99108428914373e-05
8385,2721,15077.5416,43.2816,0.0060502314877,0,0,0.000331205521472391
8386,3742,11088.9288,119.1768,0.0109495114705,0,0,0.0103604374924222
8387,4720,4474.7688,34.1376,0.00451831069993,0,0,0.000328917016467547
8388,12040,6963.7656,31.3944,0.00114184099336,0,0,0.000376347917339359
8389,3093,13485.876,54.864,0.0143412257894,0,0,0.000215759063022866
8390,1584,10233.3552,81.6864,0.0147391358921,1,0,0.000127444647926013
8391,1160,5364.48,60.6552,0.00313841945728,0,0,0.00296982007734178
8392,8393,6598.0056,37.4904,0.00180357026541,0,0,0.000118622095550939
8393,3244,6560.5152,45.4152,0.00250839211356,0,0,0.000118622095550939
8394,11312,12975.0312,105.4608,0.00714341867822,0,0,0.00191330844245031
8395,3847,4094.0736,30.1752,0.00198751493785,0,0,0.000122029817755322
8396,6900,6572.7072,23.1648,0.0429828421647,1,0,0.000135557112592134
8397,2154,12560.5032,50.9016,0.00299530147951,0,0,1.97504971440659e-05
8398,2049,13243.56,52.1208,0.00312621227561,0,0,0.000142133661133164
8399,13444,4851.5016,67.056,0.00850331249554,0,0,0.00269149332033712
8400,7651,5759.196,56.0832,0.00304538622149,0,0,0.000244681210939738
8401,8399,4933.4928,81.9912,0.00533141104111,0,0,0.00110106544922882
8402,5394,3129.0768,102.108,0.00464203599778,0,0,0.000627764780147157
8403,615,3283.6104,39.624,0.00372963441505,0,0,0.000125552956029431
8404,9444,3242.4624,65.8368,0.00538052114134,0,0,0.000125552956029431
8405,7411,3284.5248,82.296,0.0155060444902,1,0,0.000126901035276073
8406,1880,5258.7144,7.3152,0.00620242611818,1,0,0.000125552956029431
8407,14725,12390.4248,14.6304,0.000167226140904,0,0,0.000349554214457187
8408,7577,11735.7144,151.4856,0.0414448808831,0,0,0.0052968506134969
8409,6026,12321.8448,13.1064,0.000334452281808,0,0,0.000152111042944784
8410,13298,8313.7248,83.2104,0.0087775351962,1,0,9.70225904477949e-05
8411,6927,5115.4584,35.3568,0.00565856455554,0,0,0.000244059635510645
8412,6019,12422.7336,49.3776,0.00270272717965,0,0,0.000171339782916469
8413,4111,12486.7416,61.5696,0.00340011856939,0,0,0.000171339782916469
8414,13129,12218.5176,23.4696,0.004074608732,0,0,9.66356266432948e-05
8415,12042,9392.1072,50.292,0.00153836005757,0,0,0.00013991584947587
8416,8465,13094.8176,50.9016,0.0752050930156,1,0,0.000468607361963188
8417,8466,12921.6912,67.3608,0.0334243130591,1,0,0.000468607361963188
8418,3349,9316.212,29.5656,0.0030591952565,1,0,9.70225904477949e-05
8419,11355,11017.6056,48.1584,0.0068933194507,0,0,0.000155919884518224
8420,4933,4229.7096,94.488,0.0104727463109,0,0,0.000376658868088294
8421,7603,10081.5648,84.4296,0.00610424406333,0,0,0.000143600333157274
8422,6448,10419.2832,106.3752,0.0138395783659,0,0,0.00775441799049279
8423,2052,8840.724,31.6992,0.00214928816324,0,0,0.000127444647926013
8424,748,2257.9584,95.0976,0.00496536153372,0,0,0.172472436686583
8425,6490,7185.0504,58.5216,0.003784671536,0,0,0.00089395343955238
8426,4648,12778.1304,65.2272,0.0129069167696,0,0,0.00291190030674845
8427,7594,13822.68,67.056,0.00423451187102,0,0,0.0119859365135887
8428,1838,11662.2576,9.144,0.00189468524098,1,0,6.99108428914373e-05
8429,437,9485.6808,56.6928,0.0388090842309,1,0,9.70225904477949e-05
8430,4425,12417.552,62.7888,0.00270151258548,0,0,0.000188541806847416
8431,12094,5155.692,72.2376,0.00667402141256,0,0,0.000125552956029431
8432,10381,7057.9488,59.1312,0.00785652069036,0,0,0.000118622095550939
8433,8388,7064.3496,100.584,0.00778395205438,0,0,0.000376347917339359
8434,8440,6679.692,27.7368,0.00108729652943,0,0,0.000118622095550939
8435,8443,6187.1352,87.1728,0.00855333540304,0,0,0.000734043632819215
8436,10940,8890.4064,14.6304,0.00078407666896,1,0,0.00013991584947587
8437,3349,9358.884,72.2376,0.00691357714621,1,0,9.70225904477949e-05
8438,4942,8188.7568,81.9912,0.00392423381243,0,0,0.00013991584947587
8439,7477,6779.6664,59.436,0.00484168874084,0,0,0.000752695834678717
8440,7478,6651.9552,48.768,0.00222630006752,0,0,0.00110856212133153
8441,8057,6531.5592,68.8848,0.00586408314632,0,0,0.00122718421688247
8442,8841,5978.3472,31.6992,0.000984517877554,0,0,0.000856384238289084
8443,8442,6099.9624,121.6152,0.00975231718294,0,0,0.000856384238289084
8444,1351,9343.644,49.0728,0.00565663039088,1,0,9.70225904477949e-05
8445,5389,3094.0248,18.288,0.000653553726462,0,0,0.000502211824117725
8446,11446,2990.088,18.5928,0.000334452281808,0,0,0.00125552956029431
8447,10666,12534.5952,9.144,0.00398654849135,0,0,0.00820849048651595
8448,5653,12196.2672,42.9768,0.00387782620742,0,0,0.000103284662576687
8449,10207,9394.5456,41.148,0.00722461021535,1,0,9.70225904477949e-05
8450,5435,4425.0864,39.3192,0.00326856475286,1,0,0.000145689869010114
8451,11266,8706.612,95.0976,0.00851829334077,0,0,0.00069957924737935
8452,7088,8831.58,11.8872,0.0101829356034,1,0,0.00013991584947587
8453,1382,8108.5944,38.1,0.0104952658611,0,0,0.00038233394377804
8454,2874,11317.5288,57.3024,0.00932074572675,0,0,0.00154729092670325
8455,10396,16193.7192,19.5072,0.000872160262466,0,0,0.000347702175125486
8456,3090,14338.0968,25.908,0.00221571485982,0,0,0.00101301654827252
8457,6577,6481.2672,106.68,0.00965035163038,0,0,0.000291379738020227
8458,9804,4582.668,11.2776,0.000167226140904,0,0,0.0010198290830708
8459,9788,11956.9992,46.9392,0.00365882712595,0,0,0.000143600333157274
8460,5145,2365.248,53.0352,0.0106481483453,0,0,0.000507604141104292
8461,4615,4670.4504,64.008,0.010175186051,1,0,0.000145689869010114
8462,3770,4189.7808,18.5928,0.000556876113752,0,0,0.000488119271021289
8463,7331,13385.9016,3.9624,0,0,0,0.00164331553639528
8464,11303,12781.1784,33.528,0.00233176562623,0,0,0.00101339603630978
8465,13032,13043.916,17.0688,0.00444287062339,0,0,0.000468607361963188
8466,174,12854.3304,71.9328,0.00591575742123,0,0,0.000468607361963188
8467,7453,2779.1664,46.0248,0.00377524838871,0,0,0.000126901035276073
8468,7439,2817.5712,64.9224,0.00609863294449,0,0,0.000126901035276073
8469,8468,2849.5752,32.004,0.0430161242265,1,0,0.000126901035276073
8470,9110,5500.116,11.2776,0.0011092817045,0,0,0.000242311554997342
8471,9218,9824.9232,13.4112,0.00107259891939,1,0,0.000135557112592134
8472,2763,10376.0016,78.0288,0.00616289290474,0,0,0.0119813291702929
8473,14989,12844.8816,12.4968,0.0283611521293,0,0,5.92514914321977e-05
8474,12747,15799.9176,64.008,0.00660545160323,1,0,0.000173851087562743
8476,10101,5027.3712,52.1208,0.00261816488855,1,0,0.000237863230194717
8477,7362,11424.2088,51.816,0.00173634783698,0,0,0.000401322699386501
8478,10860,7465.4664,78.3336,0.0172818243329,1,0,0.000135557112592134
8479,7831,5796.9912,61.2648,0.00409405838904,0,0,0.00247042629591235
8480,14834,6555.9432,39.0144,0.00262081862369,0,0,0.000125552956029431
8481,8483,11734.4952,15.24,0.00705842515516,1,0,0.000257881821117209
8482,267,11138.0016,45.1104,0.0372610079094,1,0,0.000125860182070057
8483,1337,11719.2552,26.5176,0.000389323359292,0,0,0.000257881821117209
8484,12149,7851.648,24.0792,0.00266340596945,0,0,0.00106724849492574
8485,9703,8486.2416,33.2232,0.00950210950951,1,0,9.70225904477949e-05
8486,11124,14031.1632,30.48,0.0549781523644,0,0,0.000511899649430321
8487,8486,14037.2592,6.096,0.00132246339341,1,0,0.000511899649430321
8488,6224,9819.4368,10.668,0,0,0,0.000271114225184268
8489,4796,4197.7056,113.6904,0.0166734977696,0,0,0.00422500620129329
8490,3023,11650.6752,49.6824,0.00580855162466,1,0,0.000143600333157274
8491,4711,11381.8416,113.3856,0.0130143527571,1,0,0.000143600333157274
8492,2020,14131.7472,42.9768,0.00205944902187,0,0,0.000342697085889569
8493,2544,11590.9344,5.7912,0.000501678422712,1,0,6.99108428914373e-05
8494,5695,12333.732,32.3088,0.000668904563616,0,0,0.000118502982864395
8495,11649,17389.1448,81.0768,0.00706039035566,0,0,0.000225114788505004
8496,13033,12488.8752,66.1416,0.00455680509418,0,0,0.000188541806847416
8497,1384,4117.5432,44.8056,0.00596985279152,1,0,0.000237863230194717
8499,3174,3147.9744,51.5112,0.019330364649,1,0,0.000125552956029431
8500,8398,13281.0504,37.4904,0.00517215531659,1,0,0.000142133661133164
8501,8392,6641.2872,43.2816,0.00211187304935,0,0,0.000118622095550939
8502,3492,7458.456,38.4048,0.00646569374883,0,0,0.000118622095550939
8503,8645,5901.8424,48.768,0.00307898599668,0,0,0.000437069607030341
8504,1728,4353.7632,48.4632,0.00345495392352,0,0,0.000376658868088294
8505,10890,4087.0632,38.4048,0.000995854940299,0,0,0.000951452920778869
8506,9030,9295.1808,38.4048,0.00309365316471,0,0,9.70225904477949e-05
8507,14061,14619.1224,48.768,0.00371947518089,0,0,0.000225114788505004
8508,1129,4167.8352,25.908,0.00255069367246,1,0,0.000125552956029431
8509,1776,4675.632,10.3632,0.000250839211356,0,0,0.000475726460389435
8510,1749,5295.9,42.672,0.00176865791087,0,0,0.00087887069220602
8511,13100,13285.6224,50.5968,0.00450088412911,0,0,0.00170363190184048
8512,1368,13574.5728,47.244,0.00435995330371,0,0,0.00021295398773006
8513,2150,15070.2264,29.5656,0.0483076509949,1,0,0.000112557394252502
8514,1129,4194.048,52.1208,0.00333481627145,0,0,0.000502211824117725
8515,9846,4240.9872,20.4216,0.00112332608738,0,0,0.000502211824117725
8516,14568,13113.7152,74.3712,0.0140689503909,1,0,0.000127444647926013
8517,2445,12528.4992,119.7864,0.010544602067,0,0,0.000186915350476438
8518,14505,10438.7904,67.056,0.00461204879063,0,0,0.000143600333157274
8519,761,8900.4648,54.5592,0.00274257555856,0,0,9.70225904477949e-05
8520,14395,14005.8648,48.768,0.00372491883776,0,0,0.000511899649430321
8521,5093,11031.3216,65.8368,0.00345530350209,0,0,0.00188033859118375
8522,7946,4737.5064,63.3984,0.00332921280762,0,0,0.000502211824117725
8523,5674,7955.8896,54.2544,0.00226409538001,0,0,0.00675748695247694
8524,4124,5555.8944,64.9224,0.0066140189299,0,0,0.00296982007734178
8525,14817,14584.68,35.6616,0.00178284306291,0,0,0.00211135344055711
8526,14879,11399.52,8.8392,0.000167226140904,0,0,0.00239019309008717
8527,7502,5670.804,22.5552,0.00037992301287,0,0,0.000125552956029431
8528,266,6001.512,21.6408,0.000167226140904,0,0,0.000291379738020227
8529,11358,6094.1712,41.7576,0.0128395501021,1,0,0.000122340605469869
8530,8894,11971.02,27.1272,0.00281279594817,0,0,0.000287200666314548
8531,807,13756.5384,72.8472,0.00408318489829,0,0,0.000662411042944782
8532,9157,14369.4912,9.7536,0.00206026045243,0,0,0.000186915350476438
8533,3322,14055.2424,16.764,0.000380382313184,0,0,0.00204759859772129
8534,11552,9676.1808,56.0832,0.00187717058902,0,0,0.00027983169895174
8535,8539,16904.5128,80.772,0.00567215015926,0,0,0.00115406541426598
8536,4141,4009.9488,38.4048,0.00200929597928,0,0,0.00384491782721004
8537,1221,16689.324,60.0456,0.00480037212595,0,0,0.00147232498693363
8538,12002,13294.1568,21.0312,0.00119740102131,0,0,0.000268144785276072
8539,6302,16823.7408,66.4464,0.00336729093947,0,0,0.0013131952005998
8540,6301,16707.612,23.1648,0.00149247595622,0,0,7.9564893166913e-05
8541,8535,16971.8736,67.3608,0.00395674972298,0,0,0.00107450052109906
8542,8739,5909.7672,112.4712,0.0130782675688,0,0,0.000376347917339359
8543,9153,11176.1016,19.2024,0.0191745701822,1,0,0.000125860182070057
8544,11811,7940.9544,53.0352,0.00240254125292,0,0,0.00013991584947587
8545,2411,3843.8328,49.9872,0.00927747465689,0,0,0.000122029817755322
8546,590,12546.1776,31.0896,0.00107259891939,0,0,0.00292659675012434
8547,14820,10488.4728,29.8704,0.000738473251322,0,0,0.000143600333157274
8548,4685,11412.9312,45.4152,0.00162753576515,0,0,0.000574401332629095
8549,14720,9229.6488,80.4672,0.010040580439,0,0,0.000254889295852027
8550,13666,12462.6624,15.5448,0.000640489184204,1,0,9.87524857203295e-06
8551,719,8185.7088,121.3104,0.0115385195173,1,0,9.70225904477949e-05
8552,8440,6706.5144,54.5592,0.00217426644531,0,0,0.000989940025780595
8553,5660,5267.2488,47.5488,0.00426466465332,0,0,0.000251105912058863
8554,8553,5300.7768,33.528,0.00180099818346,0,0,0.000251105912058863
8555,3517,11866.1688,56.9976,0.0042058308348,0,0,0.00020066134969325
8556,7602,13123.7736,15.24,0.000753170861154,0,0,0.000171339782916469
8557,5165,11443.716,10.668,0.00078982048078,0,0,0.000125860182070057
8558,278,10449.1536,84.1248,0.0124266764751,0,0,0.00065567760736196
8559,13428,17243.4504,36.2712,0.000798582265952,0,0,0.000112557394252502
8560,8717,11217.2496,14.6304,0.000334452281808,0,0,0.000251720364140113
8561,12782,11495.8368,122.5296,0.0559516607041,1,0,0.000125860182070057
8562,12785,17129.4552,47.5488,0.00321357885029,0,0,0.000562786971262509
8563,8576,17059.656,99.3648,0.0162302389105,1,0,7.9564893166913e-05
8564,5472,2176.272,9.4488,0.00497582612164,1,0,0.000125552956029431
8565,8755,8942.832,41.7576,0.00635946913511,0,0,9.70225904477949e-05
8566,14537,4671.9744,63.7032,0.00766911085233,1,0,0.000145689869010114
8567,5690,11613.1848,89.916,0.00742925217534,0,0,0.000143600333157274
8568,12448,4369.9176,34.4424,0.0018930521732,0,0,0.000610149088776612
8569,1153,12312.0912,43.8912,0.00839808142213,1,0,0.000188541806847416
8570,245,9449.7144,64.6176,0.0175928847645,0,0,0.093545523203038
8571,11196,17089.8312,106.0704,0.00696697335935,0,0,0.000787901759767513
8572,6234,12448.9464,37.7952,0.00135283335083,0,0,0.000209732528674312
8573,2125,3203.1432,1.524,0,0,0,9.07966695880801e-05
8574,10231,4221.7848,66.4464,0.00328224169553,0,0,0.000366089453265967
8575,596,10568.6352,46.3296,0.00892877472087,0,0,0.000257881821117209
8576,8579,16960.2912,52.1208,0.00288082980715,0,0,7.9564893166913e-05
8577,8589,14456.664,26.2128,0.00149197582921,0,0,0.000544699253134166
8578,10652,13082.9304,17.3736,0.000766562016995,0,0,0.000710668305665821
8579,8539,16908.1704,84.4296,0.00489236401545,0,0,0.000159129786333826
8580,722,13127.4312,49.3776,0.0023136181605,0,0,0.000337618065526692
8581,8582,17145,102.7176,0.0312768874985,1,0,7.9564893166913e-05
8582,1218,17042.2824,45.72,0.00493687107586,0,0,7.9564893166913e-05
8583,4811,3126.3336,10.9728,0.000167226140904,0,0,0.0184930595562324
8584,611,3554.2728,22.5552,0.00037992301287,0,0,0.000125552956029431
8585,308,12725.0952,74.9808,0.0820794056535,1,0,0.000103284662576687
8586,189,11696.3952,27.1272,0.000501678422712,0,0,0.000437118404907973
8587,6118,16516.8072,117.6528,0.0115914934293,0,0,7.9564893166913e-05
8588,742,10929.2136,119.4816,0.0368517211169,0,0,6.99108428914373e-05
8589,12887,14430.4512,28.6512,0.00125259360902,0,0,0.000657256647386668
8590,4234,7068.0072,46.3296,0.00401280987794,0,0,0.00150539166935743
8591,5091,12511.1256,32.004,0.000614033486131,0,0,0.000279643371565749
8592,8574,4294.632,72.8472,0.00343311164193,0,0,0.000244059635510645
8593,7570,12655.6008,32.6136,0.00041806535226,0,0,0.000177754474296593
8594,3916,13302.6912,101.1936,0.0165246360677,0,0,1.97504971440659e-05
8595,4623,16217.1888,60.96,0.00845322499892,0,0,0.000636519145335304
8596,7237,11971.3248,88.392,0.0165210236773,1,0,0.000188541806847416
8597,3899,8578.2912,58.8264,0.00403232700277,0,0,0.00174640662806031
8598,13213,4733.8488,84.4296,0.0104931515178,0,0,0.000125552956029431
8599,2643,4254.3984,18.288,0.00166220727733,1,0,0.000125552956029431
8600,8608,13808.0496,20.4216,0.00235674135663,0,0,0.000127444647926013
8601,2642,4132.7832,54.2544,0.0052751329986,0,0,0.000502211824117725
8602,13087,7434.3768,22.2504,0.00145971819535,0,0,0.000118622095550939
8603,11975,2974.848,118.2624,0.0119294810477,0,0,0.000341108676599472
8604,8667,10038.8928,60.0456,0.00495830120396,0,0,0.00065171705521472
8605,11720,9262.872,45.4152,0.00355655625626,0,0,0.000127444647926013
8606,5964,12538.2528,8.2296,0.00108501023454,1,0,6.99108428914373e-05
8607,1651,12312.7008,12.192,0.00203153632114,1,0,6.99108428914373e-05
8608,4996,13787.628,77.1144,0.00764472091735,0,0,0.000127444647926013
8609,10275,4388.8152,19.2024,0.000334452281808,0,0,0.000244059635510645
8610,4980,3519.2208,34.1376,0.00225469503358,0,0,0.000125552956029431
8611,13206,16664.94,37.4904,0.00210007030712,1,0,7.9564893166913e-05
8612,11919,4470.1968,31.0896,0.00288881525344,0,0,0.000237863230194717
8613,2851,4260.7992,51.5112,0.00723156606343,0,0,0.00360705459701532
8614,937,3458.2608,22.86,0.000389323359292,0,0,0.000125552956029431
8615,7230,9489.948,49.3776,0.00761415136789,0,0,0.000264195915979359
8616,7374,10110.8256,26.8224,0.00452525378967,1,0,0.000125860182070057
8617,5297,10136.7336,52.1208,0.00406904609802,1,0,6.99108428914373e-05
8618,1504,7252.1064,106.68,0.00374920805846,0,0,0.000118622095550939
8619,8144,15603.9312,30.48,0.0142521512519,1,0,0.000173851087562743
8620,6740,14777.9232,32.004,0.00314111401912,0,0,0.000108939850626833
8621,995,7485.888,26.2128,0.000752517634068,0,0,0.00083949509685522
8622,1649,8680.704,27.432,0.000680152317966,0,0,0.000489375900240061
8623,9170,9198.5592,84.4296,0.00802267002719,0,0,0.00113274163863051
8624,6315,3884.3712,67.9704,0.0020944706708,0,0,0.000475726460389435
8625,4463,6679.0824,97.536,0.00621893454126,0,0,0.000145689869010114
8626,8621,7585.2528,99.3648,0.00440764994433,0,0,0.00069957924737935
8627,13570,5992.6728,97.536,0.0174762506311,0,0,0.00174827842812136
8628,4232,2113.788,87.4776,0.00895128764769,1,0,0.000126901035276073
8629,4232,2060.7528,34.4424,0.00104223023781,0,0,0.000126901035276073
8630,3496,1963.5216,45.1104,0.00604019163811,0,0,0.000126901035276073
8631,9646,4499.4576,82.6008,0.00669251590519,0,0,0.000627764780147157
8632,6734,11594.8968,98.7552,0.0096333443675,1,0,0.000143600333157274
8633,12459,4833.8232,122.2248,0.00802425461328,0,0,0.00163864542648587
8634,10613,5289.804,35.3568,0.00126848212354,0,0,0.000145689869010114
8635,8059,6116.4216,91.1352,0.00987490257463,0,0,0.0025355744578296
8636,875,6274.6128,117.9576,0.00780281305219,0,0,0.00241002150180017
8637,1873,1538.3256,61.2648,0.00499316598432,0,0,0.000544780017528481
8638,8457,6579.108,97.8408,0.00875348316977,0,0,0.000291379738020227
8639,2889,16420.4904,83.82,0.00764471435067,0,0,0.000337672182757505
8640,11708,3896.868,67.3608,0.00298242958822,0,0,0.000237863230194717
8641,10366,3895.344,46.0248,0.00607783301945,1,0,0.000122029817755322
8642,6169,1691.3352,18.8976,0.00258499957839,1,0,0.000126901035276073
8643,11811,7918.3992,30.48,0.00599671617843,0,0,0.00153907434423457
8644,6337,5006.0352,67.3608,0.0156658130055,0,0,0.000237863230194717
8645,7615,5853.0744,34.7472,0.00217652722352,0,0,0.000437069607030341
8646,5083,13151.2056,53.9496,0.00193243462344,0,0,0.00170560393359797
8647,8045,5083.7592,24.384,0.0165774802946,1,0,0.000237863230194717
8648,8055,6710.7816,39.624,0.00419502451908,1,0,0.000118622095550939
8649,8650,7360.6152,53.6448,0.00366372632947,0,0,0.000118622095550939
8650,8655,7306.9704,56.6928,0.00246398287655,0,0,0.000118622095550939
8651,8047,6541.3128,146.304,0.00871983687012,0,0,0.0475670854726281
8652,786,5909.7672,52.7304,0.00495430865946,0,0,0.00108808049064499
8653,7508,7142.988,54.864,0.00215509831242,0,0,0.000237244191101878
8654,8061,6064.9104,31.0896,0.00207562915126,0,0,0.000732214203992175
8655,8048,7250.2776,64.9224,0.00210566655451,0,0,0.000237244191101878
8656,8058,6306.6168,35.9664,0.0010950051197,0,0,0.000355866286652817
8657,298,4548.8352,27.432,0.000348823278292,0,0,0.000376658868088294
8658,8061,6077.4072,43.5864,0.00179572438342,0,0,0.000355866286652817
8659,10745,9969.7032,28.0416,0.0042931310661,0,0,0.000125860182070057
8660,14503,2339.6448,49.3776,0.00110547349338,0,0,0.000126901035276073
8661,1268,12947.904,43.2816,0.00125419605678,0,0,0.000284267322266328
8662,5855,3950.208,40.5384,0.00930421517872,1,0,0.000125552956029431
8663,205,12079.224,11.5824,0.00249699891411,1,0,0.000143600333157274
8664,5005,11456.5176,56.9976,0.00528366832943,0,0,0.000515763642234418
8665,6510,13570.3056,64.008,0.00484955808621,0,0,0.00021295398773006
8666,4869,8291.1696,85.0392,0.0176982591061,1,0,0.000102395705521472
8667,2971,9978.8472,19.2024,0.000602020231258,0,0,0.000911151323400521
8668,9409,12963.7536,50.9016,0.00316227245358,0,0,0.00010647699386503
8669,1929,12680.8992,55.1688,0.00605949035109,1,0,0.000195106450008289
8670,4982,13638.276,28.6512,0.00342763109675,1,0,0.00010647699386503
8671,2707,11088.0144,47.5488,0.0021849396005,0,0,0.00301560699630275
8672,2677,11374.2216,114.6048,0.0083143914755,0,0,0.000430800999471821
8673,1743,7042.7088,73.4568,0.0314232919711,0,0,0.113265305989422
8674,2601,5098.0848,29.5656,0.00241362737253,0,0,0.00112997660426488
8675,774,5470.2456,43.5864,0.0050089021234,1,0,0.000125552956029431
8676,14902,5022.1896,76.5048,0.00687636616579,0,0,0.00112997660426488
8677,6953,5744.2608,111.8616,0.00698941217504,0,0,0.000251105912058863
8678,13536,12458.7,3.9624,0,0,0,1.97504971440659e-05
8679,10245,8836.4568,54.2544,0.00711215575772,0,0,0.00242144831059425
8680,1235,12469.0632,74.9808,0.00212846910069,0,0,4.93762428601647e-05
8681,14928,13662.9648,149.6568,0.0319756412839,0,0,0.00265458663571546
8682,13029,11923.4712,15.8496,0.00348734843919,0,0,0.000188541806847416
8683,2113,5810.7072,40.8432,0.00227758860256,0,0,0.000251105912058863
8684,7480,11903.964,39.624,0.00746928013041,1,0,0.000103284662576687
8685,6767,13429.1832,74.9808,0.00731446645091,0,0,0.000284267322266328
8686,2228,5679.948,4.8768,0.000798447665444,0,0,0.000125552956029431
8687,12238,12046.0008,67.9704,0.00696588443486,1,0,0.000103284662576687
8688,11581,6373.0632,71.628,0.00740743906725,1,0,0.000122340605469869
8689,7282,11687.8608,36.2712,0.00224285529216,0,0,0.000143600333157274
8690,9380,5173.3704,74.9808,0.00480627954119,0,0,0.000611703027349346
8691,8690,5279.4408,106.0704,0.0174233865812,0,0,0.000611703027349346
8692,8693,5504.0784,41.4528,0.00344218027146,0,0,0.000122340605469869
8693,8076,5462.6256,62.1792,0.00442838826683,0,0,0.000611703027349346
8694,4607,5188.9152,52.4256,0.00564420886906,1,0,0.000125552956029431
8695,1069,12462.3576,33.8328,0.0130782727858,1,0,0.000103284662576687
8696,13192,13762.9392,36.576,0.002915005578,0,0,0.000142133661133164
8697,14551,4665.5736,56.388,0.0062879182588,1,0,0.000145689869010114
8698,9787,11372.088,40.2336,0.00259200518401,0,0,0.000430800999471821
8699,1935,12724.1808,65.8368,0.00441129039208,0,0,0.00536883404907972
8700,7069,4936.8456,76.2,0.0152586467753,0,0,0.000475726460389435
8701,9601,14860.524,45.1104,0.00979705430933,1,0,0.000112557394252502
8702,11302,14976.0432,42.672,0.00249337851963,0,0,0.000112557394252502
8703,8704,9183.3192,57.3024,0.00395594339576,0,0,0.000291067771343385
8704,110,9126.0168,53.34,0.00388768116246,0,0,0.000291067771343385
8706,7741,8489.5944,68.58,0.00464455959784,0,0,0.00041974754842761
8707,4409,13757.7576,45.1104,0.00437501103539,0,0,0.00107937659592107
8708,1070,12276.4296,74.3712,0.00749100056983,0,0,0.000516423312883433
8709,13688,12552.8832,1.2192,0,0,0,9.87524857203295e-06
8710,461,12946.38,57.912,0.00439204394034,0,0,0.0060617055285403
8711,3369,17693.64,26.5176,0.0223384664477,1,0,0.000142133661133164
8712,8328,1350.264,87.4776,0.0117236190102,0,0,0.000580814723926377
8713,7398,11426.3424,39.9288,0.00499755995732,1,0,6.99108428914373e-05
